日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20210730,3939,カナミックネットワーク,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210730,3940,ノムラシステムコーポレーション,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210730,3941,レンゴー,市場第一部（内国株）,3150,パルプ・紙,4,素材・化学 ,4,TOPIX Mid400
20210730,3944,古林紙工,市場第二部（内国株）,3150,パルプ・紙,4,素材・化学 ,-,-
20210730,3945,スーパーバッグ,市場第二部（内国株）,3150,パルプ・紙,4,素材・化学 ,-,-
20210730,3946,トーモク,市場第一部（内国株）,3150,パルプ・紙,4,素材・化学 ,7,TOPIX Small 2
20210730,3947,ダイナパック,市場第二部（内国株）,3150,パルプ・紙,4,素材・化学 ,-,-
20210730,3948,光ビジネスフォーム,JASDAQ(スタンダード・内国株）,3150,パルプ・紙,4,素材・化学 ,-,-
20210730,3950,ザ・パック,市場第一部（内国株）,3150,パルプ・紙,4,素材・化学 ,7,TOPIX Small 2
20210730,3951,朝日印刷,市場第二部（内国株）,3150,パルプ・紙,4,素材・化学 ,-,-
20210730,3953,大村紙業,JASDAQ(スタンダード・内国株）,3150,パルプ・紙,4,素材・化学 ,-,-
20210730,3954,昭和パックス,JASDAQ(スタンダード・内国株）,3150,パルプ・紙,4,素材・化学 ,-,-
20210730,3955,イムラ封筒,市場第二部（内国株）,3150,パルプ・紙,4,素材・化学 ,-,-
20210730,3956,国際チャート,JASDAQ(スタンダード・内国株）,3150,パルプ・紙,4,素材・化学 ,-,-
20210730,3960,バリューデザイン,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,3961,シルバーエッグ・テクノロジー,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,3962,チェンジ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210730,3963,シンクロ・フード,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210730,3964,オークネット,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210730,3965,キャピタル・アセット・プランニング,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210730,3966,ユーザベース,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,3967,エルテス,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,3968,セグエグループ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210730,3969,エイトレッド,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210730,3970,イノベーション,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,3974,ティビィシィ・スキヤツト,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,3975,ＡＯＩ　ＴＹＯ　Ｈｏｌｄｉｎｇｓ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210730,3976,シャノン,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,3978,マクロミル,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210730,3979,うるる,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,3981,ビーグリー,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210730,3983,オロ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210730,3984,ユーザーローカル,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210730,3985,テモナ,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210730,3986,ビーブレイクシステムズ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,3987,エコモット,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,3988,ＳＹＳホールディングス,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,3989,シェアリングテクノロジー,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,3990,ＵＵＵＭ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,3991,ウォンテッドリー,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,3992,ニーズウェル,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210730,3993,ＰＫＳＨＡ　Ｔｅｃｈｎｏｌｏｇｙ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,3994,マネーフォワード,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,4,TOPIX Mid400
20210730,3995,ＳＫＩＹＡＫＩ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,3996,サインポスト,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20210730,3997,トレードワークス,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,3998,すららネット,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,3999,ナレッジスイート,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,4004,昭和電工,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210730,4005,住友化学,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210730,4008,住友精化,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210730,4011,ヘッドウォータース,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,4012,アクシス,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,4013,勤次郎,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,4014,カラダノート,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,4015,アララ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,4016,ＭＩＴホールディングス,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,4017,クリーマ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,4018,Ｇｅｏｌｏｃａｔｉｏｎ　Ｔｅｃｈｎｏｌｏｇｙ,PRO Market,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,4019,スタメン,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,4020,ビートレンド,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,4021,日産化学,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210730,4022,ラサ工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210730,4023,クレハ,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20210730,4025,多木化学,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20210730,4026,神島化学工業,市場第二部（内国株）,3400,ガラス・土石製品,3,建設・資材 ,-,-
20210730,4027,テイカ,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210730,4028,石原産業,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20210730,4031,片倉コープアグリ,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210730,4041,日本曹達,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20210730,4042,東ソー,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210730,4043,トクヤマ,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210730,4044,セントラル硝子,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210730,4045,東亞合成,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210730,4046,大阪ソーダ,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20210730,4047,関東電化工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20210730,4051,ＧＭＯフィナンシャルゲート,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,4052,フィーチャ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,4053,Ｓｕｎ　Ａｓｔｅｒｉｓｋ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,4054,日本情報クリエイト,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,4055,ティアンドエス,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,4056,ニューラルポケット,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,4057,インターファクトリー,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,4058,トヨクモ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,4059,まぐまぐ,JASDAQ(スタンダード・内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,4060,ｒａｋｕｍｏ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,4061,デンカ,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210730,4062,イビデン,市場第一部（内国株）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20210730,4063,信越化学工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,1,TOPIX Core30
20210730,4064,日本カーバイド工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210730,4068,ベイシス,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,4069,ＢｌｕｅＭｅｍｅ,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,4071,プラスアルファ・コンサルティング,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,4072,電算システムホールディングス,市場第一部（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20210730,4074,ラキール,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,4075,ブレインズテクノロジー,マザーズ（内国株）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20210730,4078,堺化学工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,6,TOPIX Small 1
20210730,4080,田中化学研究所,JASDAQ(スタンダード・内国株）,3200,化学,4,素材・化学 ,-,-
20210730,4082,第一稀元素化学工業,市場第一部（内国株）,3200,化学,4,素材・化学 ,7,TOPIX Small 2
20210730,4088,エア・ウォーター,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20210730,4091,日本酸素ホールディングス,市場第一部（内国株）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
